ano,mes,data,regiao,uf,municipio,expectativa_vida,taxa_mortalidade,taxa_internacao,cobertura_vacinal,medicos_por_1000,leitos_hospitalares,casos_doencas_cronicas,nivel_criticidade
2015,7,2015-07-01,Centro-Oeste,GO,Goiânia,75.0,6.74,98.28,96.57,1.52,2869,90837,Alto
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,71.1,9.82,104.61,86.21,1.55,6218,58743,Baixo
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,76.5,9.51,136.75,56.68,3.55,3107,130803,Baixo
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,73.1,6.95,140.93,77.14,2.66,9730,121347,Crítico
2015,7,2015-07-01,Sudeste,SP,São Paulo,74.6,9.6,162.01,65.31,1.72,4687,62404,Médio
2015,7,2015-07-01,Sudeste,SP,Campinas,75.5,6.8,119.83,64.23,3.9,10478,2917,Crítico
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,71.9,4.21,145.64,77.41,3.81,7116,14027,Crítico
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,74.1,9.68,112.66,78.3,3.15,3493,182245,Médio
2015,7,2015-07-01,Sudeste,RJ,Niterói,77.4,4.55,157.56,92.18,1.49,6857,38085,Alto
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,72.8,9.35,149.57,52.66,3.4,10397,178909,Baixo
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,70.6,8.08,50.54,59.77,1.89,5775,26585,Baixo
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,72.7,6.75,149.01,83.22,0.92,5408,11072,Médio
2015,7,2015-07-01,Sudeste,MG,Uberlândia,68.8,9.65,51.64,67.72,1.7,3578,63375,Alto
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,75.5,9.69,80.95,93.58,1.19,566,178841,Crítico
2015,7,2015-07-01,Sudeste,ES,Vitória,69.7,5.88,107.99,56.98,3.81,1329,199670,Baixo
2015,7,2015-07-01,Sudeste,ES,Vila Velha,68.5,6.67,87.47,86.74,3.24,11325,131471,Alto
2015,7,2015-07-01,Sudeste,ES,Serra,73.8,8.57,77.01,94.71,1.94,10176,7733,Baixo
2015,7,2015-07-01,Sul,PR,Curitiba,72.3,7.96,142.42,51.37,2.26,1428,4143,Crítico
2015,7,2015-07-01,Sul,PR,Londrina,78.3,5.38,78.13,50.13,0.89,7149,183436,Baixo
2015,7,2015-07-01,Sul,SC,Florianópolis,74.6,10.53,129.29,77.55,1.28,1918,44994,Baixo
2015,7,2015-07-01,Sul,SC,Joinville,73.9,6.21,48.27,72.74,1.45,10617,197012,Baixo
2015,7,2015-07-01,Sul,RS,Porto Alegre,77.6,5.75,141.6,79.56,2.03,9413,188741,Baixo
2015,7,2015-07-01,Sul,RS,Caxias do Sul,75.4,8.8,67.71,79.65,2.44,1531,139164,Baixo
2015,8,2015-08-01,Norte,AM,Manaus,71.1,4.94,50.85,96.19,2.74,5079,21882,Alto
2015,8,2015-08-01,Norte,PA,Belém,72.6,4.17,104.36,59.5,2.89,11581,10552,Baixo
2015,8,2015-08-01,Norte,PA,Santarém,69.7,8.69,149.45,65.18,1.55,5041,120365,Crítico
2015,8,2015-08-01,Norte,RO,Porto Velho,70.2,9.86,67.35,66.84,3.75,8927,60907,Baixo
2015,8,2015-08-01,Norte,TO,Palmas,73.9,11.66,55.31,89.96,1.9,5377,193705,Médio
2015,8,2015-08-01,Nordeste,BA,Salvador,70.1,5.0,164.23,89.92,1.46,9816,12117,Médio
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,70.6,6.38,69.57,53.46,2.2,7165,45437,Crítico
2015,8,2015-08-01,Nordeste,PE,Recife,76.6,10.01,165.66,68.71,2.79,6778,15190,Médio
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,69.6,6.11,88.62,90.36,2.31,923,93421,Médio
2015,8,2015-08-01,Nordeste,CE,Fortaleza,69.2,7.47,92.23,51.85,3.55,6978,139681,Alto
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,69.7,8.85,96.83,97.62,0.98,3356,123033,Alto
2015,8,2015-08-01,Nordeste,MA,São Luís,71.8,9.85,158.03,77.35,2.38,5217,181319,Crítico
2015,8,2015-08-01,Nordeste,PB,João Pessoa,72.4,6.0,45.25,89.77,1.84,11865,176657,Baixo
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,70.9,8.11,155.94,89.28,3.53,8314,90663,Alto
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,70.2,8.25,77.53,76.07,1.53,8747,186080,Crítico
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,73.9,9.5,129.23,83.83,1.88,4842,189289,Médio
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,74.8,9.62,57.62,94.68,3.28,5614,40406,Baixo
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,72.3,8.07,133.71,51.77,2.36,9338,91267,Alto
2015,8,2015-08-01,Sudeste,SP,São Paulo,77.3,8.02,42.74,69.37,1.59,9743,35810,Alto
2015,8,2015-08-01,Sudeste,SP,Campinas,68.8,10.89,111.9,64.87,1.32,5896,127978,Alto
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,77.3,7.34,78.49,84.92,1.14,7195,128276,Alto
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,71.5,8.26,163.19,73.48,0.94,5339,182406,Alto
2015,8,2015-08-01,Sudeste,RJ,Niterói,77.6,11.55,90.03,55.37,1.93,3176,50312,Médio
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,68.1,10.16,154.77,50.4,3.82,768,140339,Alto
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,70.5,6.72,59.48,93.4,3.25,11320,175972,Médio
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,70.1,10.85,113.34,53.5,2.19,1539,121128,Crítico
2015,8,2015-08-01,Sudeste,MG,Uberlândia,74.8,7.5,111.36,61.82,1.45,10450,197918,Baixo
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,72.5,5.23,139.53,73.77,4.0,11396,124321,Baixo
2015,8,2015-08-01,Sudeste,ES,Vitória,74.0,11.84,69.92,59.92,2.96,10219,101470,Baixo
2015,8,2015-08-01,Sudeste,ES,Vila Velha,72.6,4.1,92.63,53.11,1.56,4904,179126,Crítico
2015,8,2015-08-01,Sudeste,ES,Serra,70.1,9.78,159.19,51.97,0.81,440,143926,Baixo
2015,8,2015-08-01,Sul,PR,Curitiba,75.7,8.7,54.11,81.03,2.77,2890,106609,Alto
2015,8,2015-08-01,Sul,PR,Londrina,77.9,5.31,130.0,77.25,2.55,10648,125654,Baixo
2015,8,2015-08-01,Sul,SC,Florianópolis,73.4,6.91,52.08,77.03,1.79,1574,106546,Crítico
2015,8,2015-08-01,Sul,SC,Joinville,74.1,6.12,62.75,67.6,2.62,6639,18976,Crítico
2015,8,2015-08-01,Sul,RS,Porto Alegre,74.8,6.07,154.52,72.42,2.12,9620,69333,Crítico
2015,8,2015-08-01,Sul,RS,Caxias do Sul,70.8,7.9,145.87,53.97,1.13,1919,199681,Crítico
2015,9,2015-09-01,Norte,AM,Manaus,68.8,7.48,134.89,50.11,1.78,6456,150149,Baixo
2015,9,2015-09-01,Norte,PA,Belém,74.0,8.22,173.55,91.42,1.3,6730,8769,Baixo
2015,9,2015-09-01,Norte,PA,Santarém,68.2,10.42,178.02,67.01,2.91,1278,95109,Alto
2015,9,2015-09-01,Norte,RO,Porto Velho,72.3,6.05,82.26,58.1,2.44,1070,142473,Médio
2015,9,2015-09-01,Norte,TO,Palmas,76.7,8.13,158.79,70.39,0.83,8912,188539,Médio
2015,9,2015-09-01,Nordeste,BA,Salvador,78.7,7.27,42.01,86.88,2.12,6364,31270,Crítico
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,78.2,6.77,89.76,87.99,3.36,431,113362,Médio
2015,9,2015-09-01,Nordeste,PE,Recife,76.8,5.75,178.98,62.19,1.62,3643,172580,Alto
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,72.0,11.98,40.16,62.37,0.92,2068,86592,Baixo
2015,9,2015-09-01,Nordeste,CE,Fortaleza,75.2,4.46,172.88,52.84,2.34,5852,180305,Alto
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,75.7,9.93,178.12,85.8,1.43,11640,80932,Crítico
2015,9,2015-09-01,Nordeste,MA,São Luís,77.6,5.45,89.13,93.64,3.87,2869,134417,Alto
2015,9,2015-09-01,Nordeste,PB,João Pessoa,78.6,8.41,79.32,95.88,3.65,270,39627,Médio
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,70.2,5.04,48.45,57.5,1.19,2628,11772,Baixo
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,76.8,10.14,139.62,71.23,1.65,4182,37197,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,73.9,11.81,56.11,84.17,1.91,3542,30648,Crítico
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,70.9,7.34,79.07,68.77,1.64,3155,190958,Baixo
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,69.4,11.2,142.16,63.09,1.12,5715,175545,Médio
2015,9,2015-09-01,Sudeste,SP,São Paulo,75.7,6.15,74.26,89.63,3.57,5517,8855,Médio
2015,9,2015-09-01,Sudeste,SP,Campinas,69.9,10.87,69.33,77.1,1.8,6140,39047,Médio
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,78.7,7.91,71.49,58.15,2.3,7580,18344,Alto
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,75.6,11.68,123.86,61.26,2.77,5015,129427,Baixo
2015,9,2015-09-01,Sudeste,RJ,Niterói,78.6,5.27,141.18,58.5,3.06,1286,93824,Crítico
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,70.1,5.53,179.48,86.2,1.98,2183,11129,Alto
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,68.0,9.89,100.04,77.91,1.75,11353,53822,Crítico
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,76.0,7.88,81.14,97.03,2.57,4478,5921,Médio
2015,9,2015-09-01,Sudeste,MG,Uberlândia,72.5,5.56,156.47,80.41,3.24,5931,82534,Crítico
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,77.8,11.57,64.84,58.33,2.39,3899,189879,Alto
2015,9,2015-09-01,Sudeste,ES,Vitória,76.1,6.2,166.75,71.06,2.3,3752,110964,Médio
2015,9,2015-09-01,Sudeste,ES,Vila Velha,76.6,9.77,136.59,86.44,2.01,4863,2947,Crítico
2015,9,2015-09-01,Sudeste,ES,Serra,76.2,11.04,153.13,85.22,3.42,5024,47551,Alto
2015,9,2015-09-01,Sul,PR,Curitiba,78.4,10.82,160.8,74.13,2.27,6682,122114,Crítico
2015,9,2015-09-01,Sul,PR,Londrina,72.2,10.57,56.57,53.39,1.99,9255,159130,Alto
2015,9,2015-09-01,Sul,SC,Florianópolis,78.8,4.01,49.15,69.33,1.43,2786,20208,Médio
2015,9,2015-09-01,Sul,SC,Joinville,71.1,11.53,153.91,86.25,3.01,10065,112612,Baixo
2015,9,2015-09-01,Sul,RS,Porto Alegre,68.4,7.44,146.65,54.71,1.92,2716,196745,Alto
2015,9,2015-09-01,Sul,RS,Caxias do Sul,68.2,4.4,67.2,87.62,1.97,7649,31653,Médio
2015,10,2015-10-01,Norte,AM,Manaus,70.8,8.03,112.81,68.68,1.81,4052,4721,Crítico
2015,10,2015-10-01,Norte,PA,Belém,74.7,8.12,151.11,88.19,1.02,8164,79049,Médio
2015,10,2015-10-01,Norte,PA,Santarém,78.7,6.16,95.31,97.11,1.82,1842,177449,Baixo
2015,10,2015-10-01,Norte,RO,Porto Velho,77.1,10.78,99.73,92.47,3.43,4288,100026,Alto
2015,10,2015-10-01,Norte,TO,Palmas,75.3,10.76,116.29,65.77,3.14,4036,131865,Baixo
2015,10,2015-10-01,Nordeste,BA,Salvador,70.0,9.95,78.64,71.28,1.39,4036,113583,Médio
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,69.0,9.03,126.06,84.34,3.86,11975,45800,Crítico
2015,10,2015-10-01,Nordeste,PE,Recife,73.1,11.07,46.92,94.45,2.24,901,19644,Crítico
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,78.4,6.7,164.56,63.49,1.05,7136,145467,Baixo
2015,10,2015-10-01,Nordeste,CE,Fortaleza,72.5,5.27,157.19,53.26,3.46,10073,113395,Crítico
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,69.1,7.05,67.22,55.66,1.38,3118,45118,Alto
2015,10,2015-10-01,Nordeste,MA,São Luís,70.7,11.1,86.71,69.57,1.69,4153,138883,Crítico
2015,10,2015-10-01,Nordeste,PB,João Pessoa,77.1,4.08,94.22,95.83,2.28,11538,126364,Médio
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,71.6,8.08,134.52,83.5,1.25,6565,114729,Crítico
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,77.4,9.14,87.89,58.91,3.35,477,11062,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,74.1,7.72,145.63,83.12,3.04,11976,65296,Médio
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,78.1,11.98,149.69,79.76,1.1,5560,68273,Médio
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,73.2,10.64,96.52,78.24,2.59,2252,50719,Crítico
2015,10,2015-10-01,Sudeste,SP,São Paulo,77.8,5.2,110.26,66.44,1.0,7596,34483,Médio
2015,10,2015-10-01,Sudeste,SP,Campinas,76.8,5.1,115.45,78.06,3.93,2367,115900,Alto
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,77.8,7.23,80.69,64.37,2.08,6166,65267,Alto
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,70.7,8.86,169.99,55.15,1.22,2879,138366,Crítico
2015,10,2015-10-01,Sudeste,RJ,Niterói,69.5,8.49,79.84,77.62,3.7,9657,81134,Alto
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,69.1,4.79,133.11,60.67,2.68,3119,12906,Baixo
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,73.4,4.98,140.01,57.06,1.55,2328,7767,Baixo
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,72.3,8.92,133.76,84.54,2.71,4774,80228,Baixo
2015,10,2015-10-01,Sudeste,MG,Uberlândia,73.5,7.59,72.4,86.29,2.93,1072,11088,Crítico
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,71.0,11.32,102.84,68.45,0.85,2216,176130,Alto
2015,10,2015-10-01,Sudeste,ES,Vitória,74.1,5.27,90.51,81.03,2.85,8696,148733,Crítico
2015,10,2015-10-01,Sudeste,ES,Vila Velha,72.2,5.76,53.42,83.57,1.23,237,146616,Médio
2015,10,2015-10-01,Sudeste,ES,Serra,75.6,11.01,77.74,73.95,1.89,1624,128281,Crítico
2015,10,2015-10-01,Sul,PR,Curitiba,71.3,8.83,163.85,82.94,0.88,347,87800,Baixo
2015,10,2015-10-01,Sul,PR,Londrina,73.5,5.1,100.99,61.22,1.59,3660,54410,Baixo
2015,10,2015-10-01,Sul,SC,Florianópolis,72.6,11.13,45.48,68.63,1.17,8787,141811,Médio
2015,10,2015-10-01,Sul,SC,Joinville,69.7,6.79,103.42,71.98,3.34,9694,43344,Médio
2015,10,2015-10-01,Sul,RS,Porto Alegre,73.2,5.91,68.05,81.24,1.15,5565,143708,Baixo
2015,10,2015-10-01,Sul,RS,Caxias do Sul,77.3,5.64,110.35,57.31,3.43,11436,40447,Médio
2015,11,2015-11-01,Norte,AM,Manaus,71.7,5.67,58.67,51.03,2.67,963,57771,Alto
2015,11,2015-11-01,Norte,PA,Belém,72.9,10.93,43.28,80.87,2.76,9217,33281,Alto
2015,11,2015-11-01,Norte,PA,Santarém,77.3,5.93,125.6,84.76,3.79,4391,25292,Crítico
2015,11,2015-11-01,Norte,RO,Porto Velho,73.7,4.72,165.95,97.16,2.8,4668,140515,Baixo
2015,11,2015-11-01,Norte,TO,Palmas,77.6,4.41,105.59,67.9,2.31,9739,97056,Baixo
2015,11,2015-11-01,Nordeste,BA,Salvador,75.8,11.64,50.86,69.78,3.04,8445,7143,Alto
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,76.1,8.19,142.27,97.44,3.84,1846,131961,Baixo
2015,11,2015-11-01,Nordeste,PE,Recife,71.2,7.77,116.43,77.79,2.09,9272,32126,Médio
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,73.8,4.12,46.15,70.47,2.85,5018,71499,Crítico
2015,11,2015-11-01,Nordeste,CE,Fortaleza,71.1,6.96,88.27,86.23,2.04,484,144395,Baixo
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,72.6,11.64,171.62,87.35,1.2,11629,16034,Crítico
2015,11,2015-11-01,Nordeste,MA,São Luís,70.7,11.92,157.14,81.83,1.15,10922,14871,Baixo
2015,11,2015-11-01,Nordeste,PB,João Pessoa,74.6,9.08,66.04,67.49,2.25,4189,173987,Baixo
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,72.9,7.23,143.53,82.22,1.14,10296,6928,Baixo
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,68.8,8.47,62.63,96.95,1.95,2199,147478,Médio
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,73.2,11.32,57.98,68.88,2.23,9874,172412,Médio
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,69.6,4.53,147.72,70.16,3.98,3346,132491,Alto
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,72.1,10.74,55.87,94.11,1.35,10559,104704,Baixo
2015,11,2015-11-01,Sudeste,SP,São Paulo,73.1,8.56,71.55,80.76,3.41,2661,41518,Baixo
2015,11,2015-11-01,Sudeste,SP,Campinas,72.9,11.32,94.49,50.63,3.39,9814,91064,Médio
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,70.5,6.3,104.43,69.07,2.87,2310,2785,Baixo
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,71.7,10.01,137.08,97.35,1.92,3283,96870,Alto
2015,11,2015-11-01,Sudeste,RJ,Niterói,71.6,10.38,169.26,93.47,1.94,7214,43812,Médio
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,68.9,7.66,98.5,97.37,2.83,2816,5620,Alto
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,71.3,4.7,131.08,64.44,1.74,6446,58975,Alto
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,78.2,11.29,170.22,93.66,1.08,634,188237,Baixo
2015,11,2015-11-01,Sudeste,MG,Uberlândia,76.9,9.58,51.2,66.74,3.08,6569,50901,Alto
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,69.6,9.76,102.97,74.54,3.15,439,7180,Alto
2015,11,2015-11-01,Sudeste,ES,Vitória,68.8,4.35,51.96,66.92,1.7,1931,146047,Baixo
2015,11,2015-11-01,Sudeste,ES,Vila Velha,74.0,8.92,104.91,61.67,1.36,10549,97789,Médio
2015,11,2015-11-01,Sudeste,ES,Serra,78.9,8.37,119.0,96.2,3.25,7023,95178,Baixo
2015,11,2015-11-01,Sul,PR,Curitiba,76.4,10.32,149.78,97.21,1.48,584,10007,Crítico
2015,11,2015-11-01,Sul,PR,Londrina,69.7,8.44,157.99,57.99,1.35,8932,106928,Alto
2015,11,2015-11-01,Sul,SC,Florianópolis,74.6,4.81,85.11,53.36,3.95,4609,198250,Crítico
2015,11,2015-11-01,Sul,SC,Joinville,71.5,11.19,128.22,65.77,2.78,3290,10488,Baixo
2015,11,2015-11-01,Sul,RS,Porto Alegre,78.0,5.43,82.19,89.02,3.93,10199,194868,Alto
2015,11,2015-11-01,Sul,RS,Caxias do Sul,75.4,9.39,76.4,68.82,3.98,5141,27132,Crítico
2015,12,2015-12-01,Norte,AM,Manaus,69.1,5.27,59.11,84.23,1.03,7338,103699,Médio
2015,12,2015-12-01,Norte,PA,Belém,69.0,11.81,103.09,61.23,1.61,9688,197248,Médio
2015,12,2015-12-01,Norte,PA,Santarém,70.2,5.96,55.19,74.25,2.37,6445,147208,Médio
2015,12,2015-12-01,Norte,RO,Porto Velho,72.4,10.3,171.52,87.76,3.5,10348,43193,Crítico
2015,12,2015-12-01,Norte,TO,Palmas,78.0,4.68,77.48,76.47,2.08,2979,90785,Médio
2015,12,2015-12-01,Nordeste,BA,Salvador,73.3,8.83,84.09,52.62,2.54,1776,82233,Baixo
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,68.6,6.02,143.74,60.91,2.9,1916,88201,Baixo
2015,12,2015-12-01,Nordeste,PE,Recife,68.8,10.08,95.84,68.71,1.62,2730,4054,Baixo
2015,12,2015-12-01,Nordeste,PE,Jaboatão dos Guararapes,76.1,9.22,110.21,59.14,0.93,7444,148801,Alto
2015,12,2015-12-01,Nordeste,CE,Fortaleza,75.6,8.75,128.29,52.47,3.06,890,82665,Crítico
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,75.8,4.66,118.16,71.4,3.49,4918,109593,Médio
2015,12,2015-12-01,Nordeste,MA,São Luís,72.7,4.11,40.29,69.44,1.91,2385,11121,Médio
2015,12,2015-12-01,Nordeste,PB,João Pessoa,74.0,9.09,80.23,58.45,1.42,5146,77557,Médio
2015,12,2015-12-01,Centro-Oeste,DF,Brasília,71.4,10.69,43.74,56.05,2.27,2564,157861,Baixo
2015,12,2015-12-01,Centro-Oeste,GO,Goiânia,72.6,8.75,131.6,97.54,1.08,9918,28489,Crítico
2015,12,2015-12-01,Centro-Oeste,GO,Aparecida de Goiânia,74.4,4.81,111.4,69.56,3.21,695,74163,Crítico
2015,12,2015-12-01,Centro-Oeste,MT,Cuiabá,71.3,7.18,120.43,58.05,3.74,4955,63960,Crítico
2015,12,2015-12-01,Centro-Oeste,MS,Campo Grande,69.8,8.4,99.5,88.94,1.13,4737,136114,Baixo
2015,12,2015-12-01,Sudeste,SP,São Paulo,78.3,8.55,58.64,70.61,3.89,10946,2140,Médio
2015,12,2015-12-01,Sudeste,SP,Campinas,72.4,8.22,43.74,70.99,1.24,1292,56669,Baixo
2015,12,2015-12-01,Sudeste,SP,Ribeirão Preto,69.0,5.0,125.93,50.44,1.76,6155,178946,Alto
2015,12,2015-12-01,Sudeste,RJ,Rio de Janeiro,74.3,6.81,164.8,61.5,1.45,11001,161926,Crítico
2015,12,2015-12-01,Sudeste,RJ,Niterói,73.7,11.45,83.67,64.14,0.99,3306,7617,Baixo
2015,12,2015-12-01,Sudeste,RJ,Nova Iguaçu,77.7,9.68,47.52,58.18,3.47,2653,158987,Alto
2015,12,2015-12-01,Sudeste,RJ,Petrópolis,69.9,6.14,61.54,87.98,2.02,9126,182070,Alto
2015,12,2015-12-01,Sudeste,MG,Belo Horizonte,74.2,11.9,163.89,51.74,3.03,5080,130517,Baixo
2015,12,2015-12-01,Sudeste,MG,Uberlândia,69.9,5.76,128.35,78.6,2.07,686,144054,Médio
2015,12,2015-12-01,Sudeste,MG,Juiz de Fora,68.0,6.74,98.04,85.83,1.01,1807,138096,Médio
2015,12,2015-12-01,Sudeste,ES,Vitória,68.2,7.92,165.35,73.78,3.12,5750,34701,Baixo
2015,12,2015-12-01,Sudeste,ES,Vila Velha,68.5,7.88,170.35,78.56,1.9,10930,106419,Médio
2015,12,2015-12-01,Sudeste,ES,Serra,76.8,7.08,176.93,62.55,3.58,7411,29032,Alto
2015,12,2015-12-01,Sul,PR,Curitiba,71.5,7.66,73.3,79.45,1.29,9147,170208,Baixo
2015,12,2015-12-01,Sul,PR,Londrina,74.8,11.94,164.55,72.02,1.48,3165,185351,Médio
2015,12,2015-12-01,Sul,SC,Florianópolis,72.7,8.75,115.19,89.73,2.74,4166,149548,Crítico
2015,12,2015-12-01,Sul,SC,Joinville,75.6,10.17,137.78,57.7,1.29,10630,58007,Baixo
2015,12,2015-12-01,Sul,RS,Porto Alegre,74.7,5.9,126.03,92.69,2.3,2173,118890,Alto
2015,12,2015-12-01,Sul,RS,Caxias do Sul,75.5,9.43,173.34,66.09,3.63,8173,110855,Médio
2016,1,2016-01-01,Norte,AM,Manaus,68.4,8.04,94.8,54.94,2.81,7662,147783,Médio
2016,1,2016-01-01,Norte,PA,Belém,70.4,5.48,124.59,68.09,2.15,7358,8250,Crítico
2016,1,2016-01-01,Norte,PA,Santarém,75.3,9.13,41.22,89.56,2.5,2518,63788,Alto
2016,1,2016-01-01,Norte,RO,Porto Velho,77.0,6.4,149.8,65.91,3.78,9976,40505,Baixo
2016,1,2016-01-01,Norte,TO,Palmas,78.7,4.99,116.53,93.59,0.82,3859,149383,Crítico
2016,1,2016-01-01,Nordeste,BA,Salvador,77.5,9.58,158.31,93.48,0.98,6156,48192,Médio
2016,1,2016-01-01,Nordeste,BA,Feira de Santana,76.5,8.86,150.81,51.65,1.27,1635,63627,Crítico
2016,1,2016-01-01,Nordeste,PE,Recife,72.4,7.21,175.87,97.51,0.89,11020,38995,Baixo
2016,1,2016-01-01,Nordeste,PE,Jaboatão dos Guararapes,71.7,9.09,159.43,90.67,3.37,9439,194390,Alto
2016,1,2016-01-01,Nordeste,CE,Fortaleza,71.8,8.01,153.76,95.87,2.73,6409,11633,Médio
2016,1,2016-01-01,Nordeste,CE,Juazeiro do Norte,70.5,6.13,60.66,94.42,2.18,5553,39968,Crítico
2016,1,2016-01-01,Nordeste,MA,São Luís,75.2,4.27,102.15,81.38,1.78,9355,118532,Crítico
2016,1,2016-01-01,Nordeste,PB,João Pessoa,77.4,10.91,167.7,96.53,3.84,3281,123965,Baixo
2016,1,2016-01-01,Centro-Oeste,DF,Brasília,77.3,5.14,142.33,80.77,3.0,811,181262,Baixo
2016,1,2016-01-01,Centro-Oeste,GO,Goiânia,78.9,5.8,133.54,78.96,0.91,9309,44465,Alto
2016,1,2016-01-01,Centro-Oeste,GO,Aparecida de Goiânia,69.2,4.73,156.9,77.32,3.98,7502,154155,Baixo
2016,1,2016-01-01,Centro-Oeste,MT,Cuiabá,70.3,11.23,80.5,50.38,2.1,485,16084,Crítico
2016,1,2016-01-01,Centro-Oeste,MS,Campo Grande,78.9,10.41,55.43,86.51,1.58,10257,9370,Crítico
2016,1,2016-01-01,Sudeste,SP,São Paulo,76.2,4.63,97.08,83.82,1.13,11575,165434,Crítico
2016,1,2016-01-01,Sudeste,SP,Campinas,75.0,10.76,85.07,70.04,3.39,11583,166013,Alto
2016,1,2016-01-01,Sudeste,SP,Ribeirão Preto,73.9,6.9,48.97,63.94,3.06,5704,43786,Crítico
2016,1,2016-01-01,Sudeste,RJ,Rio de Janeiro,74.9,11.02,74.38,64.74,3.46,5969,149745,Médio
2016,1,2016-01-01,Sudeste,RJ,Niterói,75.3,9.44,139.3,57.82,3.21,10538,182968,Crítico
2016,1,2016-01-01,Sudeste,RJ,Nova Iguaçu,73.1,6.13,59.99,74.54,2.26,7903,80529,Alto
2016,1,2016-01-01,Sudeste,RJ,Petrópolis,69.4,4.07,122.77,59.58,1.77,9836,16263,Crítico
2016,1,2016-01-01,Sudeste,MG,Belo Horizonte,77.6,4.73,80.88,81.93,1.15,4707,96576,Médio
2016,1,2016-01-01,Sudeste,MG,Uberlândia,68.7,5.21,138.29,71.48,1.33,6940,177825,Crítico
2016,1,2016-01-01,Sudeste,MG,Juiz de Fora,70.8,5.77,105.83,72.84,3.46,7008,155862,Alto
2016,1,2016-01-01,Sudeste,ES,Vitória,69.8,4.57,161.08,82.77,1.54,707,4961,Baixo
